"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","80.12"," ","90,000","17","202201","11"," ","2005","","중개거래","서울 용산구, 서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","29.31"," ","29,000","13","202204","14"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","29.31"," ","29,000","13","202204","14"," ","2005","20220607","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","39.67"," ","38,000","6","202204","19"," ","2005","20220727","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","39.67"," ","38,000","6","202204","19"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","42.87"," ","38,000","6","202204","21"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","40.07"," ","40,500","16","202204","26"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","36.86"," ","35,000","12","202205","6"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","5*","삼봉로","일반상업","제2종근린생활","25m미만","76.65"," ","47,500","null","202206","29"," ","2004","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","36.86"," ","32,500","14","202207","6"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","83.26"," ","93,500","6","202208","11"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","일반","1**","종로5길","일반상업","제2종근린생활","25m미만","212.67","66.60","255,769","null","202210","5"," ","2003","","직거래","-"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","39.67"," ","36,000","12","202210","17"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","39.67"," ","40,000","9","202210","18"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","8*","율곡로2길","일반상업","숙박","25m이상","39.67"," ","42,000","11","202210","27"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 수송동","집합","5*","삼봉로","일반상업","기타","25m미만","39.9"," ","20,000","null","202211","2"," ","2004","","중개거래","서울 종로구"
"서울특별시 종로구 숭인동","일반","2**","종로58가길","일반상업","제1종근린생활","8m미만","100.32","69.40","102,000","null","202203","14"," ","null","20220328","중개거래","서울 종로구, 서울 중구"
"서울특별시 종로구 숭인동","일반","2**","종로58가길","일반상업","제1종근린생활","8m미만","100.32","69.40","102,000","null","202203","14"," ","null","","중개거래","서울 종로구, 서울 중구"
"서울특별시 종로구 숭인동","집합","2**","난계로27길","일반상업","제1종근린생활","12m미만","7.01"," ","28,700","null","202205","26"," ","1971","","중개거래","서울 종로구"
"서울특별시 종로구 숭인동","집합","2**","난계로27길","일반상업","제1종근린생활","12m미만","7.57"," ","29,000","null","202205","26"," ","1971","","중개거래","서울 종로구"
"서울특별시 종로구 숭인동","일반","2**","종로60길","일반상업","제1종근린생활","8m미만","79.34","169.40","239,435","null","202207","26"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 숭인동","일반","7*","종로63다길","준주거","제2종근린생활","8m미만","92.57","105.80","176,000","null","202208","5"," ","1938","","직거래","-"
"서울특별시 종로구 숭인동","일반","7*","종로63다길","준주거","제2종근린생활","8m미만","95.87","79.30","120,000","null","202208","29"," ","1938","","중개거래","서울 강남구"
"서울특별시 종로구 숭인동","집합","7*","종로63다길","준주거","제2종근린생활","8m미만","44.19"," ","33,000","2","202209","20"," ","2021","","직거래","-"
"서울특별시 종로구 숭인동","일반","1***","난계로29길","일반상업","숙박","8m미만","599.37","95.58","293,000","null","202209","30"," ","2017","","직거래","-"
"서울특별시 종로구 숭인동","집합","1***","난계로27길","일반상업","판매","12m미만","46.99"," ","50,493","null","202210","26"," ","2022","","중개거래","서울 성동구"
"서울특별시 종로구 숭인동","일반","1***","난계로29길","일반상업","기타","12m미만","3000.74","1305.80","3,120,000","null","202211","11"," ","1981","20230424","직거래","-"
"서울특별시 종로구 숭인동","집합","1***","난계로27길","일반상업","판매","12m미만","29.38"," ","68,682","1","202212","22"," ","2022","","중개거래","서울 종로구"
"서울특별시 종로구 신교동","집합","*","필운대로","제2종일반주거","제2종근린생활","25m미만","85.05"," ","338,000","null","202207","20"," ","1992","20220930","중개거래","서울 강남구, 서울 동대문구"
"서울특별시 종로구 신문로1가","집합","1**","새문안로","일반상업","업무","25m이상","43.46"," ","47,500","null","202205","26"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 신문로1가","집합","1**","새문안로","일반상업","업무","25m이상","43.46"," ","49,000","null","202207","12"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 신문로1가","집합","1**","새문안로","일반상업","업무","25m이상","43.46"," ","49,000","null","202207","12"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 신문로1가","집합","1**","새문안로","일반상업","업무","25m이상","43.46"," ","50,500","null","202210","26"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 신문로1가","집합","1**","새문안로","일반상업","제2종근린생활","25m이상","43.46"," ","48,000","9","202211","7"," ","2005","","직거래","-"
"서울특별시 종로구 신문로1가","집합","1**","새문안로","일반상업","업무","25m이상","43.46"," ","49,000","null","202211","8"," ","2005","","중개거래","서울 종로구"
"서울특별시 종로구 신문로1가","집합","1**","새문안로","일반상업","제2종근린생활","25m이상","43.46"," ","45,000","15","202212","20"," ","2005","","직거래","-"
"서울특별시 종로구 신문로2가","일반","*","경희궁1길","제1종일반주거","교육연구","8m미만","2856.89","1791.10","4,143,500","null","202205","30"," ","1994","","직거래","-"
"서울특별시 종로구 신문로2가","일반","*","경희궁길","제2종일반주거","업무","8m미만","2814.3","959.30","2,050,000","null","202211","9"," ","1999","","중개거래","서울 강남구"
"서울특별시 종로구 안국동","일반","7*","북촌로1길","제1종일반주거","제2종근린생활","8m미만","82.21","131.20","141,000","null","202204","18"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 연지동","집합","7*","김상옥로","일반상업","제2종근린생활","25m미만","141.5"," ","360,022","null","202201","27"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 연지동","일반","1**","대학로","일반상업","업무","25m미만","80.74","17.67","35,000","null","202203","2"," ","1969","","직거래","-"
"서울특별시 종로구 연지동","일반","3*","창경궁로16길","일반상업","제2종근린생활","8m미만","498.5","153.70","181,000","null","202204","13"," ","2011","","중개거래","서울 종로구"
"서울특별시 종로구 예지동","집합","1**","청계천로","일반상업","제1종근린생활","25m이상","4.67"," ","27,613","null","202203","17"," ","1978","","직거래","-"
"서울특별시 종로구 예지동","집합","1**","청계천로","일반상업","업무","25m이상","65.29"," ","40,213","null","202203","17"," ","1978","","직거래","-"
"서울특별시 종로구 예지동","집합","1**","청계천로","일반상업","업무","25m이상","65.29"," ","40,213","null","202203","17"," ","1978","","직거래","-"
"서울특별시 종로구 예지동","집합","1**","청계천로","일반상업","제1종근린생활","25m이상","4.71"," ","27,853","null","202203","21"," ","1978","","직거래","-"
"서울특별시 종로구 예지동","집합","1**","청계천로","일반상업","제1종근린생활","25m이상","5.06"," ","29,920","null","202203","21"," ","1978","","직거래","-"
"서울특별시 종로구 예지동","일반","5*","창경궁로13길","일반상업","제1종근린생활","8m미만","717.35","171.90","556,988","null","202207","4"," ","1971","","직거래","-"
"서울특별시 종로구 예지동","집합","1**","청계천로","일반상업","제2종근린생활","25m이상","120.66"," ","64,588","4","202210","18"," ","1978","","직거래","-"
"서울특별시 종로구 옥인동","일반","1**","옥인길","제2종일반주거","제2종근린생활","8m미만","256.92","109.10","187,000","null","202203","27"," ","1990","","중개거래","서울 종로구"
"서울특별시 종로구 운니동","일반","4*","삼일대로32길","일반상업","제1종근린생활","8m미만","318.2","122.30","257,500","null","202206","21"," ","1991","","중개거래","서울 종로구"
"서울특별시 종로구 운니동","일반","9*","율곡로","일반상업","제2종근린생활","25m이상","31402.52","5094.90","22,323,000","null","202212","16"," ","1980","","직거래","-"
"서울특별시 종로구 원남동","일반","1**","창경궁로","일반상업","제2종근린생활","25m이상","71.08","36.30","96,000","null","202205","31"," ","null","","중개거래","서울 마포구"
"서울특별시 종로구 원남동","일반","1*","창경궁로22길","제2종일반주거","제2종근린생활","8m미만","64.91","69.40","72,000","null","202210","20"," ","2010","","중개거래","서울 강남구"
"서울특별시 종로구 원서동","일반","1**","창덕궁3가길","제2종일반주거","제2종근린생활","8m미만","289.56","163.70","229,283","null","202205","20"," ","2018","","중개거래","서울 강남구, 서울 용산구"
"서울특별시 종로구 원서동","일반","1**","창덕궁1길","준주거","제1종근린생활","8m미만","126.74","93.30","220,000","null","202206","7"," ","2011","20220630","중개거래","경기 고양일산동구"
"서울특별시 종로구 원서동","일반","1**","창덕궁1길","준주거","제1종근린생활","8m미만","126.74","93.30","220,000","null","202206","7"," ","2011","","중개거래","경기 고양일산동구"
"서울특별시 종로구 이화동","집합","*","율곡로19길","제2종일반주거","제1종근린생활","25m미만","107.11"," ","60,000","1","202204","1"," ","1993","","중개거래","서울 종로구"
"서울특별시 종로구 이화동","일반","9*","율곡로17길","제3종일반주거","제2종근린생활","8m미만","506.03","238.00","274,500","null","202208","11"," ","2012","","중개거래","서울 강남구"
"서울특별시 종로구 이화동","일반","1**","율곡로","일반상업","제2종근린생활","25m이상","95.57","147.80","277,685","null","202212","29"," ","null","","직거래","-"
"서울특별시 종로구 익선동","집합","5*","돈화문로11가길","일반상업","제1종근린생활","8m미만","17.55"," ","18,500","1","202205","21"," ","2003","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","집합","5*","돈화문로11가길","일반상업","제2종근린생활","8m미만","247.45"," ","95,000","null","202205","25"," ","2003","","중개거래","서울 강남구"
"서울특별시 종로구 익선동","집합","1*","-","일반상업","제1종근린생활","8m미만","31.05"," ","26,000","1","202209","16"," ","1998","","중개거래","서울 종로구"
"서울특별시 종로구 인사동","집합","4*","인사동길","일반상업","기타","25m이상","10.92"," ","9,400","2","202202","7"," ","1992","","직거래","-"
"서울특별시 종로구 인사동","집합","4*","인사동길","일반상업","기타","25m이상","8.92"," ","4,500","null","202204","15"," ","1992","","직거래","-"
"서울특별시 종로구 인사동","집합","4*","인사동길","일반상업","기타","25m이상","5.77"," ","4,000","null","202205","3"," ","1992","","직거래","-"
"서울특별시 종로구 인사동","집합","4*","인사동길","일반상업","기타","25m이상","5.74"," ","4,000","null","202205","3"," ","1992","","직거래","-"
"서울특별시 종로구 인사동","일반","2**","종로11길","일반상업","제2종근린생활","8m미만","55.16","29.77","112,555","null","202205","17"," ","1967","","직거래","-"
"서울특별시 종로구 인사동","일반","2**","종로11길","일반상업","제2종근린생활","8m미만","55.16","29.77","112,555","null","202205","17"," ","1967","","직거래","-"
"서울특별시 종로구 인사동","일반","2**","종로11길","일반상업","제2종근린생활","8m미만","55.16","29.77","112,555","null","202205","17"," ","1967","","직거래","-"
"서울특별시 종로구 인사동","집합","4*","인사동길","일반상업","기타","25m이상","6.6"," ","5,500","null","202205","23"," ","1992","","직거래","-"
"서울특별시 종로구 인사동","집합","4*","인사동길","일반상업","기타","25m이상","6.2"," ","5,500","null","202205","23"," ","1992","","직거래","-"
"서울특별시 종로구 인사동","일반","2**","종로11길","일반상업","제1종근린생활","8m미만","79.34","71.05","360,894","null","202206","9"," ","null","","직거래","-"
"서울특별시 종로구 인사동","일반","2**","종로11길","일반상업","제1종근린생활","8m미만","79.34","71.05","360,894","null","202206","9"," ","null","","직거래","-"
"서울특별시 종로구 인사동","집합","4*","인사동길","일반상업","기타","25m이상","13.75"," ","10,000","2","202206","17"," ","1992","","직거래","-"
"서울특별시 종로구 인사동","일반","*","인사동6길","일반상업","기타","8m미만","108.1","185.10","207,200","null","202206","27"," ","null","","중개거래","서울 금천구"
"서울특별시 종로구 인사동","일반","1**","인사동길","일반상업","제2종근린생활","25m미만","682.1","178.50","1,020,000","null","202207","22"," ","2016","","중개거래","서울 종로구"
"서울특별시 종로구 인사동","집합","4*","인사동길","일반상업","기타","25m이상","12.79"," ","7,500","2","202208","26"," ","1992","","직거래","-"
"서울특별시 종로구 인사동","일반","2**","인사동3길","일반상업","제2종근린생활","8m미만","89.26","168.60","423,300","null","202208","31"," ","null","","중개거래","서울 중구"
"서울특별시 종로구 인사동","집합","4*","인사동길","일반상업","기타","25m이상","11.97"," ","8,800","2","202211","22"," ","1992","","직거래","-"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","판매","25m이상","15.96"," ","5,000","null","202202","25"," ","2006","","중개거래","서울 송파구"
"서울특별시 종로구 인의동","일반","1*","-","일반상업","제2종근린생활","8m미만","45.45","36.70","44,000","null","202204","1"," ","null","","중개거래","서울 강남구, 서울 종로구"
"서울특별시 종로구 인의동","일반","2*","창경궁로","일반상업","제1종근린생활","25m이상","11.84","12.10","37,000","null","202205","23"," ","1999","","중개거래","서울 광진구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","판매","25m이상","8.11"," ","9,000","null","202208","8"," ","2006","","중개거래","서울 종로구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","제2종근린생활","25m이상","30.83"," ","40,000","null","202208","25"," ","2006","","중개거래","서울 종로구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","판매","25m이상","35.78"," ","62,000","null","202208","25"," ","2006","","중개거래","서울 종로구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","판매","25m이상","19.44"," ","33,000","null","202208","25"," ","2006","","중개거래","서울 종로구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","판매","25m이상","9.72"," ","27,000","null","202208","25"," ","2006","","중개거래","서울 종로구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","제1종근린생활","25m이상","59.13"," ","80,000","null","202209","14"," ","2006","","중개거래","서울 종로구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","제2종근린생활","25m이상","157.53"," ","135,000","null","202209","14"," ","2006","","중개거래","서울 종로구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","제2종근린생활","25m이상","34.49"," ","45,000","null","202210","28"," ","2006","","중개거래","서울 강남구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","제2종근린생활","25m이상","34.49"," ","45,000","null","202210","28"," ","2006","20221213","중개거래","서울 강남구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","제2종근린생활","25m이상","38.02"," ","60,000","null","202211","25"," ","2006","","중개거래","서울 강남구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","제2종근린생활","25m이상","33.21"," ","42,000","null","202211","25"," ","2006","","중개거래","서울 강남구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","판매","25m이상","7.45"," ","40,000","null","202211","25"," ","2006","","중개거래","서울 강남구"
"서울특별시 종로구 인의동","집합","4*","종로","일반상업","판매","25m이상","7.45"," ","25,000","null","202211","25"," ","2006","","중개거래","서울 강남구"
"서울특별시 종로구 장사동","집합","1**","청계천로","일반상업","업무","25m미만","81.92"," ","48,000","6","202203","8"," ","1967","","중개거래","서울 중구"
"서울특별시 종로구 장사동","일반","2*","종로22길","일반상업","제1종근린생활","8m미만","78.88","76.00","105,000","null","202203","18"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 장사동","일반","1**","돈화문로4길","일반상업","제1종근린생활","8m미만","70.84","82.60","146,700","null","202204","4"," ","1966","","중개거래","서울 종로구, 서울 중구"
"서울특별시 종로구 장사동","일반","2**","돈화문로","일반상업","제2종근린생활","25m미만","765.42","273.00","790,000","null","202204","28"," ","1961","20220621","중개거래","서울 은평구, 서울 중구"
"서울특별시 종로구 장사동","일반","2**","돈화문로","일반상업","제2종근린생활","25m미만","765.42","273.00","790,000","null","202204","28"," ","1961","","중개거래","서울 은평구, 서울 중구"
"서울특별시 종로구 장사동","일반","2**","돈화문로2길","일반상업","제1종근린생활","8m미만","10.56","22.31","39,317","null","202205","31"," ","null","","중개거래","서울 중구"
"서울특별시 종로구 장사동","일반","3*","종로20길","일반상업","제1종근린생활","8m미만","7.6","9.09","14,566","null","202205","31"," ","null","","중개거래","서울 중구"
"서울특별시 종로구 장사동","일반","6*","종로22길","일반상업","제1종근린생활","8m미만","17.97","19.01","45,918","null","202205","31"," ","null","","중개거래","서울 중구"
"서울특별시 종로구 장사동","일반","3*","종로20길","일반상업","제1종근린생활","8m미만","5.03","6.20","10,038","null","202205","31"," ","null","","중개거래","서울 중구"
"서울특별시 종로구 장사동","일반","2**","돈화문로","일반상업","제2종근린생활","25m미만","4.96","4.43","13,660","null","202205","31"," ","1955","","중개거래","서울 중구"
"서울특별시 종로구 장사동","일반","2**","돈화문로","일반상업","제2종근린생활","25m미만","4.96","3.73","11,499","null","202205","31"," ","1955","","중개거래","서울 중구"
"서울특별시 종로구 장사동","일반","9*","종로24길","일반상업","제2종근린생활","8m미만","33.06","79.30","167,000","null","202206","14"," ","1951","","중개거래","서울 종로구"
"서울특별시 종로구 장사동","집합","1**","청계천로","일반상업","제1종근린생활","25m미만","20.07"," ","18,000","null","202210","7"," ","1967","","직거래","-"
"서울특별시 종로구 장사동","일반","1**","종로28길","일반상업","제1종근린생활","25m미만","46.64","64.11","175,964","null","202212","5"," ","null","","직거래","-"
"서울특별시 종로구 장사동","일반","1**","종로28길","일반상업","제1종근린생활","25m미만","20.73","28.49","78,255","null","202212","22"," ","null","","직거래","-"
"서울특별시 종로구 재동","일반","3*","북촌로5길","제1종일반주거","제2종근린생활","8m미만","25.11","56.20","100,000","null","202203","22"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 적선동","집합","8*","새문안로5가길","일반상업","업무","25m이상","260.73"," ","154,100","null","202205","31"," ","1986","","직거래","-"
"서울특별시 종로구 적선동","집합","8*","새문안로5가길","일반상업","업무","25m이상","238.5"," ","140,900","null","202205","31"," ","1986","","직거래","-"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","제1종근린생활","25m이상","80.79"," ","109,500","3","202201","17"," ","2007","","중개거래","서울 종로구"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","판매","25m이상","53.82"," ","39,000","null","202201","24"," ","2007","","중개거래","서울 종로구"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","판매","25m이상","53.83"," ","29,000","null","202202","3"," ","2007","","중개거래","서울 종로구"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","기타","25m이상","31.14"," ","15,000","null","202203","3"," ","2007","","중개거래","서울 종로구"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","제1종근린생활","25m이상","56.4"," ","70,000","2","202205","24"," ","2007","","중개거래","서울 종로구"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","제1종근린생활","25m이상","58.81"," ","75,000","2","202205","24"," ","2007","","중개거래","서울 종로구"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","제1종근린생활","25m이상","58.81"," ","75,000","2","202205","24"," ","2007","","중개거래","서울 종로구"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","제1종근린생활","25m이상","80.86"," ","190,000","2","202206","3"," ","2007","","중개거래","서울 종로구"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","판매","25m이상","36"," ","44,500","null","202207","1"," ","2007","","중개거래","서울 광진구"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","판매","25m이상","37.47"," ","67,000","null","202208","2"," ","2007","","직거래","-"
"서울특별시 종로구 종로1가","집합","2*","종로","일반상업","판매","25m이상","28.05"," ","35,000","null","202208","12"," ","2007","","직거래","-"
"서울특별시 종로구 종로2가","일반","7*","종로","일반상업","제1종근린생활","25m이상","405.25","67.23","514,000","null","202202","22"," ","1971","20220415","중개거래","서울 종로구"
"서울특별시 종로구 종로2가","일반","7*","종로","일반상업","제1종근린생활","25m이상","405.25","67.23","509,000","null","202202","22"," ","1971","","중개거래","서울 종로구"
"서울특별시 종로구 종로2가","일반","7*","종로","일반상업","제2종근린생활","25m이상","808.06","138.50","1,470,000","null","202207","4"," ","1983","","직거래","-"
"서울특별시 종로구 종로2가","일반","5*","삼일대로","일반상업","제1종근린생활","25m이상","449.58","130.11","958,543","null","202209","7"," ","1983","","직거래","-"
"서울특별시 종로구 종로2가","일반","*","종로","일반상업","제1종근린생활","25m이상","60600.56","5007.90","62,145,141","null","202210","11"," ","1999","","직거래","-"
"서울특별시 종로구 종로3가","일반","1**","종로","일반상업","제1종근린생활","25m이상","53.45","92.60","450,000","null","202203","18"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 종로3가","일반","1**","종로","일반상업","제1종근린생활","25m이상","203.75","122.30","555,000","null","202205","18"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 종로3가","일반","1**","종로","일반상업","제1종근린생활","25m이상","72.52","78.60","415,000","null","202207","11"," ","1985","","중개거래","서울 종로구"
"서울특별시 종로구 종로3가","일반","*","종로","일반상업","제1종근린생활","25m이상","476.04","131.20","1,000,000","null","202207","28"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 종로4가","일반","6*","종로","일반상업","제1종근린생활","25m이상","87.47","33.07","128,550","null","202201","20"," ","null","","직거래","-"
"서울특별시 종로구 종로4가","일반","7*","종로30길","일반상업","제1종근린생활","8m미만","526.26","142.10","362,300","null","202209","5"," ","1969","","직거래","-"
"서울특별시 종로구 종로4가","일반","7*","종로","일반상업","제1종근린생활","25m이상","33.06","72.70","294,783","null","202212","5"," ","null","","직거래","-"
"서울특별시 종로구 종로4가","일반","6*","종로30길","일반상업","제1종근린생활","8m미만","54.94","86.00","308,068","null","202212","27"," ","1989","","직거래","-"
"서울특별시 종로구 종로4가","일반","6*","종로","일반상업","제1종근린생활","25m이상","142.15","122.30","438,101","null","202212","27"," ","null","","직거래","-"
"서울특별시 종로구 종로4가","일반","6*","-","일반상업","제1종근린생활","25m이상","29.75","34.70","124,302","null","202212","27"," ","null","","직거래","-"
"서울특별시 종로구 종로4가","일반","6*","-","일반상업","제1종근린생활","25m이상","23.14","43.00","154,034","null","202212","27"," ","null","","직거래","-"
"서울특별시 종로구 종로4가","일반","6*","-","일반상업","제1종근린생활","25m이상","75.57","37.40","133,974","null","202212","27"," ","null","","직거래","-"
"서울특별시 종로구 종로5가","집합","2**","종로","일반상업","제2종근린생활","8m미만","265.75"," ","159,500","null","202201","5"," ","1981","","중개거래","서울 강남구"
"서울특별시 종로구 종로5가","일반","6*","종로","일반상업","제2종근린생활","25m이상","804.46","244.00","820,000","null","202201","21"," ","null","","중개거래","서울 동대문구, 서울 중구"
"서울특별시 종로구 종로5가","일반","3**","종로36길","일반상업","제1종근린생활","12m미만","84.96","44.81","95,000","null","202201","27"," ","1983","","중개거래","서울 양천구"
"서울특별시 종로구 종로5가","일반","2**","종로40가길","일반상업","제1종근린생활","12m미만","9.45","7.99","11,200","null","202203","3"," ","1957","","직거래","-"
"서울특별시 종로구 종로5가","일반","2**","종로","일반상업","제1종근린생활","25m이상","695.51","164.00","705,000","null","202203","10"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 종로5가","일반","9*","종로","일반상업","제1종근린생활","25m이상","375.11","86.00","437,000","null","202206","16"," ","1960","","중개거래","서울 강남구"
"서울특별시 종로구 종로5가","일반","9*","종로","일반상업","제1종근린생활","25m이상","375.11","86.00","437,000","null","202206","16"," ","1960","20230403","중개거래","서울 강남구"
"서울특별시 종로구 종로5가","일반","2**","종로40가길","일반상업","제1종근린생활","8m미만","465.66","186.50","385,000","null","202206","23"," ","1984","","중개거래","서울 서초구"
"서울특별시 종로구 종로5가","일반","5*","대학로2길","일반상업","제1종근린생활","8m미만","291.84","105.80","350,000","null","202208","3"," ","1968","","중개거래","서울 종로구"
"서울특별시 종로구 종로5가","일반","1**","대학로1길","일반상업","제1종근린생활","8m미만","356.18","109.10","225,500","null","202209","6"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 종로5가","일반","1**","동호로","일반상업","제1종근린생활","12m미만","218.18","133.60","450,000","null","202209","7"," ","1961","","중개거래","서울 강남구"
"서울특별시 종로구 종로5가","일반","4**","종로40나길","일반상업","제2종근린생활","8m미만","52.9","36.40","35,000","null","202210","20"," ","1959","","중개거래","서울 종로구"
"서울특별시 종로구 종로5가","집합","1**","동호로","일반상업","제1종근린생활","25m이상","15.85"," ","30,000","null","202212","29"," ","null","","직거래","-"
"서울특별시 종로구 종로6가","집합","2**","종로","일반상업","판매","25m이상","8.23"," ","6,250","null","202201","25"," ","null","","직거래","-"
"서울특별시 종로구 종로6가","집합","2**","종로","일반상업","판매","25m이상","9.72"," ","49,000","null","202203","21"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 종로6가","일반","1*","율곡로30길","일반상업","제2종근린생활","8m미만","715.32","169.50","490,000","null","202205","3"," ","2013","","중개거래","서울 종로구"
"서울특별시 종로구 종로6가","집합","2**","-","일반상업","판매","25m이상","10.12"," ","28,000","null","202205","17"," ","null","","직거래","-"
"서울특별시 종로구 종로6가","집합","2**","-","일반상업","판매","25m이상","13.59"," ","48,000","null","202205","19"," ","null","","직거래","-"
"서울특별시 종로구 종로6가","집합","2**","-","일반상업","판매","25m이상","10.12"," ","27,000","null","202205","25"," ","null","","직거래","-"
"서울특별시 종로구 종로6가","집합","2**","종로","일반상업","판매","25m이상","13.26"," ","63,000","10","202206","15"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 종로6가","집합","2**","-","일반상업","판매","25m이상","11.77"," ","17,300","null","202207","9"," ","null","","직거래","-"
"서울특별시 종로구 종로6가","일반","2**","종로41나길","일반상업","제1종근린생활","8m미만","1303.72","297.20","547,000","null","202208","25"," ","2002","","중개거래","서울 종로구"
"서울특별시 종로구 종로6가","집합","2**","-","일반상업","판매","25m이상","16.3"," ","35,500","20","202208","31"," ","1973","","중개거래","서울 송파구"
"서울특별시 종로구 종로6가","집합","2**","종로","일반상업","판매","25m이상","7.47"," ","39,600","22","202212","29"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 중학동","일반","1**","종로1길","일반상업","제2종근린생활","25m이상","343.9","129.90","565,000","null","202207","20"," ","1984","","중개거래","서울 광진구, 서울 중랑구"
"서울특별시 종로구 중학동","일반","1**","종로1길","일반상업","제2종근린생활","25m이상","343.9","129.90","570,000","null","202207","20"," ","1984","20220812","중개거래","서울 광진구"
